,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
1297,R2207C1143,2207,1143,-120324.5258,1688620.1753636356,1,3.540786,4.23353,3.0348034,2.7431486,3.6344256,1581,633.8248,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-338.85828,-349.79602,-362.09937,1915.464,1926.4017,1938.7051,58.2,14.1,33.5,-25.83533,80.73345,81.53437,80.74748,193,2776.9,3008.2,3000.7,6502.4,4847.3,4976.1,1356.2,1586.2,1555.2,2.2300972e-05,139.58711,353.5534,49368.51,4609.7725,250,435642.12,250,-6.4861217,28111.014,707.1068,0,WalkerLane,POINT (-120324.52575887169 1688620.1753636356)
1298,R2207C1144,2207,1144,-120074.5258,1688620.1753636356,1,3.540786,4.2321124,3.0348034,2.7431486,3.6344256,1549,633.8248,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-349.84656,-360.73853,-373.464,1914.8041,1925.696,1938.4215,58.2,14.1,33.5,-25.83533,80.73795,81.5391,80.76058,196,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,2.2300972e-05,139.58711,250,49161.086,4422.9517,353.5534,435425.38,250,-6.404828,27864.16,559.01697,0,WalkerLane,POINT (-120074.52575887169 1688620.1753636356)
1299,R2207C1145,2207,1145,-119824.5258,1688620.1753636356,1,3.5508008,4.2321124,3.0348034,2.7431486,3.6344256,1539,633.8248,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-362.11743,-373.06616,-386.6306,1912.6353,1923.584,1937.1484,58.2,14.1,33.5,-25.83533,80.74253,81.54391,80.7738,202,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,2.2300972e-05,139.58711,353.5534,48954.06,4242.6406,559.01697,435208.66,353.5534,-6.6026964,27617.361,500,0,WalkerLane,POINT (-119824.52575887169 1688620.1753636356)
1300,R2207C1146,2207,1146,-119574.5258,1688620.1753636356,1,3.5508008,4.2321124,3.0348034,2.7431486,3.6344256,1534,954.29114,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-374.1776,-385.1079,-399.5188,1910.8843,1921.8146,1936.2255,56.8,12,33.5,-30.555975,80.74718,81.54878,80.78717,206,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,1.9343002e-05,121.9955,559.01697,48747.438,4069.705,790.5694,434991.97,559.01697,-6.841731,27370.617,559.01697,0,WalkerLane,POINT (-119574.52575887169 1688620.1753636356)
1301,R2207C1147,2207,1147,-119324.5258,1688620.1753636356,1,3.5508008,4.2321124,3.0348034,2.7431486,3.6344256,1529,954.29114,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-375.64636,-386.6339,-401.88086,1908.7197,1919.7073,1934.9542,56.8,12,33.5,-30.555975,80.75189,81.553734,80.80066,208,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,1.9343002e-05,121.9955,790.5694,48541.22,3905.1248,1030.7764,434775.3,790.5694,-7.0212917,27123.932,707.1068,0,WalkerLane,POINT (-119324.52575887169 1688620.1753636356)
1304,R2208C1143,2208,1143,-120324.5258,1688370.1753636356,1,3.540786,4.23353,3.0348034,2.7431486,3.6344256,1609,633.8248,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-327.64038,-338.4032,-350.28662,1917.4043,1928.1671,1940.0505,58.2,14.1,33.5,-25.83533,80.731926,81.52939,80.740814,178,2776.9,3008.2,3000.7,6502.4,4847.3,4976.1,1356.2,1586.2,1555.2,2.2300972e-05,139.58711,250,49229.69,4776.243,250,435766.72,250,-6.448406,28152.709,559.01697,0,WalkerLane,POINT (-120324.52575887169 1688370.1753636356)
1305,R2208C1144,2208,1144,-120074.5258,1688370.1753636356,1,3.540786,4.2321124,3.0348034,2.7431486,3.6344256,1541,633.8248,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-368.1786,-378.922,-391.65576,1915.6481,1926.3915,1939.1252,58.2,14.1,33.5,-25.83533,80.73657,81.5343,80.75406,193,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,2.2300972e-05,139.58711,0,49021.68,4596.194,500,435550,0,-5.820898,27906.21,353.5534,0,WalkerLane,POINT (-120074.52575887169 1688370.1753636356)
1306,R2208C1145,2208,1145,-119824.5258,1688370.1753636356,1,3.5508008,4.2321124,3.0348034,2.7431486,3.6344256,1534,633.8248,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-372.71362,-383.5121,-397.0918,1913.4701,1924.2686,1937.8483,58.2,14.1,33.5,-25.83533,80.7413,81.53928,80.767426,201,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,2.2300972e-05,139.58711,250,48814.06,4422.9517,707.1068,435333.34,250,-6.4738407,27659.773,250,0,WalkerLane,POINT (-119824.52575887169 1688370.1753636356)
1307,R2208C1146,2208,1146,-119574.5258,1688370.1753636356,1,3.5508008,4.2321124,3.0348034,2.7431486,3.6344256,1529,954.29114,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-382.79382,-393.5719,-408.00647,1911.7076,1922.4857,1936.9203,56.8,12,33.5,-30.555975,80.7461,81.54434,80.78094,206,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,1.9343002e-05,121.9955,500,48606.84,4257.3467,901.3878,435116.72,500,-6.808811,27413.396,353.5534,0,WalkerLane,POINT (-119574.52575887169 1688370.1753636356)
1308,R2208C1147,2208,1147,-119324.5258,1688370.1753636356,1,3.5508008,4.2321124,3.0348034,2.7431486,3.6344256,1525,954.29114,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-382.37012,-393.20386,-408.48132,1909.5338,1920.3676,1935.645,56.8,12,33.5,-30.555975,80.75097,81.54948,80.79458,208,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,1.9343002e-05,121.9955,750,48400.027,4100.3047,1118.0339,434900.12,750,-7.010531,27167.084,559.01697,0,WalkerLane,POINT (-119324.52575887169 1688370.1753636356)
1312,R2209C1143,2209,1143,-120324.5258,1688120.1753636356,1,3.540786,4.235194,3.0348034,2.7431486,3.6344256,1615,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-317.22778,-327.84302,-339.72974,1918.2555,1928.8707,1940.7574,58.2,14.1,33.5,-27.396988,80.73019,81.52419,80.73396,106,2776.9,3008.2,3000.7,6502.4,4847.3,4976.1,1356.2,1586.2,1555.2,2.2300972e-05,156.83722,0,49091.75,4949.7476,250,435891.4,0,-5.858982,28196.547,500,0,WalkerLane,POINT (-120324.52575887169 1688120.1753636356)
1313,R2209C1144,2209,1144,-120074.5258,1688120.1753636356,1,3.540786,4.2341385,3.0348034,2.7431486,3.6344256,1530,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-387.64355,-398.23755,-410.9829,1916.4878,1927.0818,1939.8271,58.2,14.1,33.5,-27.396988,80.73499,81.52928,80.747345,191,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,2.2300972e-05,156.83722,250,48883.152,4776.243,500,435674.75,250,-6.4937887,27950.422,250,0,WalkerLane,POINT (-120074.52575887169 1688120.1753636356)
1314,R2209C1145,2209,1145,-119824.5258,1688120.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1526,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-385.4016,-396.02222,-409.19434,1915.3937,1926.0143,1939.1864,58.2,14.1,33.5,-27.396988,80.73987,81.53445,80.760864,198,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,2.2300972e-05,156.83722,353.5534,48674.94,4609.7725,750,435458.16,353.5534,-6.6593313,27704.361,0,0,WalkerLane,POINT (-119824.52575887169 1688120.1753636356)
1315,R2209C1146,2209,1146,-119574.5258,1688120.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1522,965.09094,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-387.80762,-398.48206,-412.50537,1913.2086,1923.883,1937.9064,56.8,12,33.5,-31.283142,80.74482,81.53968,80.77452,203,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,1.9343002e-05,148.29834,559.01697,48467.13,4451.1235,1000,435241.6,559.01697,-6.880234,27458.37,250,0,WalkerLane,POINT (-119574.52575887169 1688120.1753636356)
1316,R2209C1147,2209,1147,-119324.5258,1688120.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1520,965.09094,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-392.0592,-402.71118,-417.59802,1911.4346,1922.0865,1936.9734,56.8,12,33.5,-31.283142,80.74985,81.545,80.78831,206,2620.1,3221.7,3160.9,6723.9,5492.9,5213.2,1477.5,1495.3,1597.4,1.9343002e-05,148.29834,790.5694,48259.715,4301.1626,1250,435025.06,790.5694,-7.0497675,27212.447,500,0,WalkerLane,POINT (-119324.52575887169 1688120.1753636356)
1320,R2210C1143,2210,1143,-120324.5258,1687870.1753636356,1,3.540786,4.235194,3.0348034,2.7431486,3.6344256,1519,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-397.42065,-407.86206,-419.32422,1920.202,1930.6434,1942.1056,58.2,14.1,33.5,-27.396988,80.72826,81.51878,80.72693,99,2437,2674.5,2872.4,6070.1,4704.1,4126.4,1184.4,1606.5,1480,2.5858475e-05,156.83722,0,48954.7,5129.5713,353.5534,436016.2,0,-5.881748,28242.512,559.01697,0,WalkerLane,POINT (-120324.52575887169 1687870.1753636356)
1321,R2210C1144,2210,1144,-120074.5258,1687870.1753636356,1,3.540786,4.2341385,3.0348034,2.7431486,3.6344256,1513,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-407.05896,-417.47717,-429.8064,1918.423,1928.8412,1941.1704,58.2,14.1,33.5,-27.396988,80.73321,81.52405,80.74046,200,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.5858475e-05,156.83722,250,48745.51,4962.3584,559.01697,435799.62,250,-6.5245447,27996.773,353.5534,0,WalkerLane,POINT (-120074.52575887169 1687870.1753636356)
1322,R2210C1145,2210,1145,-119824.5258,1687870.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1513,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-401.3849,-411.8545,-425.04504,1916.2244,1926.694,1939.8845,58.2,14.1,33.5,-27.396988,80.738235,81.52939,80.75413,204,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.5858475e-05,156.83722,500,48536.715,4802.3433,790.5694,435583.1,500,-6.8434887,27751.107,250,0,WalkerLane,POINT (-119824.52575887169 1687870.1753636356)
1323,R2210C1146,2210,1146,-119574.5258,1687870.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1512,965.09094,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-399.8911,-410.41296,-424.46143,1914.03,1924.5519,1938.6003,56.8,12,33.5,-31.283142,80.74334,81.534805,80.76792,207,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.2820952e-05,148.29834,707.1068,48328.305,4650.269,1030.7764,435366.6,707.1068,-7.007805,27505.518,353.5534,0,WalkerLane,POINT (-119574.52575887169 1687870.1753636356)
1324,R2210C1147,2210,1147,-119324.5258,1687870.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1511,965.09094,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-400.40723,-410.90454,-425.82507,1912.2446,1922.742,1937.6625,56.8,12,33.5,-31.283142,80.74852,81.5403,80.78186,209,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.2820952e-05,148.29834,901.3878,48120.293,4506.939,1274.7549,435150.12,901.3878,-7.1261454,27260.004,559.01697,0,WalkerLane,POINT (-119324.52575887169 1687870.1753636356)
1327,R2211C1143,2211,1143,-120324.5258,1687620.1753636356,1,3.540786,4.235194,3.0348034,2.7431486,3.6344256,1500,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-417.9099,-428.20325,-439.67163,1921.049,1931.3423,1942.8107,58.2,14.1,33.5,-27.396988,80.72612,81.51315,80.71972,211,2437,2674.5,2872.4,6070.1,4704.1,4126.4,1184.4,1606.5,1480,2.5858475e-05,156.83722,250,48818.543,5315.0728,559.01697,436141.1,250,-6.5306983,28290.586,707.1068,0,WalkerLane,POINT (-120324.52575887169 1687620.1753636356)
1328,R2211C1144,2211,1144,-120074.5258,1687620.1753636356,1,3.540786,4.2341385,3.0348034,2.7431486,3.6344256,1502,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-412.29712,-422.64038,-434.97656,1918.8413,1929.1846,1941.5208,58.2,14.1,33.5,-27.396988,80.731224,81.5186,80.73339,217,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.5858475e-05,156.83722,353.5534,48608.77,5153.882,707.1068,435924.6,353.5534,-6.705019,28045.252,559.01697,0,WalkerLane,POINT (-120074.52575887169 1687620.1753636356)
1329,R2211C1145,2211,1145,-119824.5258,1687620.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1503,668.8755,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-410.97375,-421.29163,-434.50366,1917.0507,1927.3685,1940.5806,58.2,14.1,33.5,-27.396988,80.736404,81.52412,80.74721,216,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.5858475e-05,156.83722,559.01697,48399.38,5000,901.3878,435708.12,559.01697,-6.9169703,27799.998,500,0,WalkerLane,POINT (-119824.52575887169 1687620.1753636356)
1330,R2211C1146,2211,1146,-119574.5258,1687620.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1503,965.09094,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-406.4934,-416.86194,-430.93884,1914.847,1925.2156,1939.2925,56.8,12,33.5,-31.283142,80.74166,81.52972,80.761154,215,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.2820952e-05,148.29834,790.5694,48190.38,4854.122,1118.0339,435491.7,790.5694,-7.0777874,27554.826,559.01697,0,WalkerLane,POINT (-119574.52575887169 1687620.1753636356)
1331,R2211C1147,2211,1147,-119324.5258,1687620.1753636356,1,3.5508008,4.2341385,3.0348034,2.7431486,3.6344256,1503,965.09094,5584.9,4248.5,4818.6,2772.8,2980.6,3348.3,10905.9,6528.7,6071.6,-408.41248,-418.72913,-433.2544,1914.1516,1924.4683,1938.9935,56.8,12,33.5,-31.283142,80.746994,81.535385,80.77523,215,2462,2758.4,2932.2,7824.4,4897.1,4300.8,1317.9,1453.4,1503.6,2.2820952e-05,148.29834,1030.7764,47981.766,4716.9907,1346.2913,435275.28,1030.7764,-7.203487,27309.736,707.1068,0,WalkerLane,POINT (-119324.52575887169 1687620.1753636356)
1346,R2289C960,2289,960,-166074.5258,1668120.1753636356,1,3.7745707,4.2690463,4.0148573,4.3450785,4.0030828,1950,331.05768,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-287.9436,-361.5227,-355.2727,2238.3906,2311.9697,2305.7197,94.4,57.1,32.6,-28.212849,75.39869,75.50939,74.3867,223,12183.5,5389.3,3097.8,28650,17369,7463.5,1796.8,1043.6,927.6,1.675845e-05,98.13043,17897.275,86846.484,8381.527,7504.1655,475594.7,7504.1655,-8.3195,50189.516,707.1068,0,WalkerLane,POINT (-166074.5257588717 1668120.1753636356)
1347,R2289C961,2289,961,-165824.5258,1668120.1753636356,1,3.7745707,4.2690463,4.0148573,4.3450785,4.0030828,1953,331.05768,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-284.6129,-357.23108,-352.16345,2236.6694,2309.2876,2304.22,94.4,57.1,32.6,-28.212849,75.43373,75.54754,74.42316,224,12183.5,5389.3,3097.8,28650,17369,7463.5,1796.8,1043.6,927.6,1.675845e-05,98.13043,18117.672,86597.49,8459.462,7254.309,475504.47,7254.309,-8.314449,50065.008,559.01697,0,WalkerLane,POINT (-165824.5257588717 1668120.1753636356)
1348,R2289C962,2289,962,-165574.5258,1668120.1753636356,1,3.7745707,4.2690463,4.0148573,4.3450785,4.0030828,1955,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-279.69873,-351.41675,-347.70215,2235.0781,2306.7961,2303.0815,94.4,57.1,32.6,-24.728886,75.46876,75.58568,74.45961,226,12183.5,5389.3,3097.8,28650,17369,7463.5,1796.8,1043.6,927.6,1.2456075e-05,158.57825,18338.824,86348.49,8544.004,7004.463,475414.34,7004.463,-8.309433,49941.375,500,0,WalkerLane,POINT (-165574.5257588717 1668120.1753636356)
1349,R2289C963,2289,963,-165324.5258,1668120.1753636356,1,3.7745707,4.2690463,4.0148573,4.3450785,4.0030828,1959,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-273.49,-344.2456,-341.70825,2233.3616,2304.1172,2301.5798,94.4,57.1,32.6,-24.728886,75.50378,75.6238,74.49607,229,12183.5,5389.3,3097.8,28650,17369,7463.5,1796.8,1043.6,927.6,1.2456075e-05,158.57825,18560.71,86099.51,8634.958,6754.628,475324.38,6754.628,-8.304374,49818.63,559.01697,0,WalkerLane,POINT (-165324.5257588717 1668120.1753636356)
1350,R2289C964,2289,964,-165074.5258,1668120.1753636356,1,3.7745707,4.2690463,4.0148573,4.3450785,4.0030828,1972,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-261.3612,-331.21887,-330.04187,2231.7637,2301.6213,2300.4443,94.4,57.1,32.6,-24.728886,75.53878,75.6619,74.53253,230,12183.5,5389.3,3097.8,28650,17369,7463.5,1796.8,1043.6,927.6,1.2456075e-05,158.57825,18783.305,85850.52,8732.125,6504.806,475234.47,6504.806,-8.29727,49696.773,707.1068,0,WalkerLane,POINT (-165074.5257588717 1668120.1753636356)
1353,R2290C960,2290,960,-166074.5258,1667870.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1948,331.05768,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-288.8263,-362.5238,-356.60535,2238.66,2312.3574,2306.439,94.4,57.1,32.6,-28.212849,75.376686,75.484116,74.36314,222,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,1.3954854e-05,98.13043,17779.904,86824.54,8143.2485,7500,475827.84,7500,-8.30418,49972.727,559.01697,0,WalkerLane,POINT (-166074.5257588717 1667870.1753636356)
1354,R2290C961,2290,961,-165824.5258,1667870.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1950,331.05768,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-284.99536,-357.73535,-353.01,2236.9287,2309.6687,2304.9434,94.4,57.1,32.6,-28.212849,75.41165,75.52218,74.3995,223,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,1.3954854e-05,98.13043,18001.736,86575.48,8223.442,7250,475737.66,7250,-8.299191,49847.72,353.5534,0,WalkerLane,POINT (-165824.5257588717 1667870.1753636356)
1355,R2290C962,2290,962,-165574.5258,1667870.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1953,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-280.55334,-352.39734,-349.0387,2235.325,2307.169,2303.8103,94.4,57.1,32.6,-24.728886,75.4466,75.56023,74.43587,225,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,9.753139e-06,158.57825,18224.297,86326.414,8310.385,7000,475647.6,7000,-8.29424,49723.586,250,0,WalkerLane,POINT (-165574.5257588717 1667870.1753636356)
1356,R2290C963,2290,963,-165324.5258,1667870.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1960,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-275.42944,-346.7942,-344.03027,2234.461,2305.8257,2303.0618,94.4,57.1,32.6,-24.728886,75.48155,75.59826,74.472244,229,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,9.753139e-06,158.57825,18447.56,86077.37,8403.868,6750,475557.62,6750,-8.289273,49600.336,353.5534,0,WalkerLane,POINT (-165324.5257588717 1667870.1753636356)
1357,R2290C964,2290,964,-165074.5258,1667870.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1986,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-262.849,-333.32043,-331.93005,2232.8503,2303.3218,2301.9314,94.4,57.1,32.6,-24.728886,75.51648,75.63627,74.50861,239,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,9.753139e-06,158.57825,18671.502,85828.32,8503.676,6500,475467.78,6500,-8.283653,49477.98,559.01697,0,WalkerLane,POINT (-165074.5257588717 1667870.1753636356)
1361,R2291C960,2291,960,-166074.5258,1667620.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1948,331.05768,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-291.6045,-365.89795,-359.71265,2239.797,2314.0906,2307.9053,94.4,57.1,32.6,-28.212849,75.354675,75.45887,74.33957,223,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,1.3954854e-05,98.13043,17665.291,86803.3,7905.6943,7500,476061,7500,-8.288679,49756.227,500,0,WalkerLane,POINT (-166074.5257588717 1667620.1753636356)
1362,R2291C961,2291,961,-165824.5258,1667620.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1950,331.05768,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-288.45312,-361.7937,-356.8147,2238.0532,2311.3938,2306.4148,94.4,57.1,32.6,-28.212849,75.389565,75.49684,74.37585,224,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,1.3954854e-05,98.13043,17888.543,86554.17,7988.2725,7250,475970.84,7250,-8.283767,49630.71,250,0,WalkerLane,POINT (-165824.5257588717 1667620.1753636356)
1363,R2291C962,2291,962,-165574.5258,1667620.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1953,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-284.0504,-356.4994,-352.90027,2236.437,2308.886,2305.2869,94.4,57.1,32.6,-24.728886,75.42445,75.5348,74.41213,226,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,9.753139e-06,158.57825,18112.496,86305.055,8077.747,7000,475880.8,7000,-8.278875,49506.074,0,0,WalkerLane,POINT (-165574.5257588717 1667620.1753636356)
1364,R2291C963,2291,963,-165324.5258,1667620.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1959,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-275.5254,-347.01978,-344.62207,2234.6978,2306.1921,2303.7944,94.4,57.1,32.6,-24.728886,75.45933,75.57273,74.44842,230,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,9.753139e-06,158.57825,18337.121,86055.94,8173.8916,6750,475790.9,6750,-8.273998,49382.324,250,0,WalkerLane,POINT (-165324.5257588717 1667620.1753636356)
1365,R2291C964,2291,964,-165074.5258,1667620.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1994,251.75423,274425.6,89939.2,42443,131784.6,68375.4,26295.5,280188.6,94859,52091.7,-259.24084,-329.84607,-328.83533,2233.0747,2303.68,2302.6692,94.4,57.1,32.6,-24.728886,75.49419,75.61066,74.4847,240,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,9.753139e-06,158.57825,18560.71,85806.836,8276.473,6500,475701.12,6500,-8.269129,49259.47,500,0,WalkerLane,POINT (-165074.5257588717 1667620.1753636356)
1370,R2292C960,2292,960,-166074.5258,1667370.1753636356,1,3.7745707,4.2690463,4.509877,4.3450785,4.0030828,1948,331.05768,9662.9,15121.2,21059.5,8051.4,15334.6,15447.7,8483.9,16300.3,24989.3,-292.53162,-366.9447,-361.09607,2240.062,2314.475,2308.6265,94.4,57.1,32.6,-28.212849,75.332664,75.43364,74.31601,223,10010.3,5234.4,2745.4,14618.9,13995.8,7145.1,1776.4,953.2,906.8,1.3954854e-05,98.13043,17553.49,86782.77,7668.9307,7288.69,476294.16,7288.69,-8.270085,49540.02,559.01697,0,WalkerLane,POINT (-166074.5257588717 1667370.1753636356)
