,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
1259,R2190C1256,2190,1256,-92074.52576,1692870.1753636356,1,4.2615356,4.2334776,3.4171808,2.3151553,3.7111661,1354,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-398.66467,-430.12085,-468.70068,1751.0531,1782.5093,1821.0891,38.6,9,22.4,-30.131042,81.667206,82.37514,83.03145,225,2270.5,2913.4,4096.5,3157.4,4050.2,6335.2,1513.2,1390.9,1124.2,1.5949892e-05,-103.87918,2500,34214.4,5303.301,3807.8865,409161.1,2500,-7.503459,587.67523,5273.756,0,WalkerLane,POINT (-92074.52575887169 1692870.1753636356)
1263,R2191C1252,2191,1252,-93074.52576,1692620.1753636356,1,4.2324286,4.2323885,3.4171808,2.3151553,3.7111661,1347,1372.5731,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-405.47375,-438.75146,-477.32434,1752.1608,1785.4385,1824.0114,38.6,9,22.4,-29.90255,81.61664,82.33828,82.924545,224,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.7030954e-05,-90.017,3508.9172,34370.227,4279.3105,3807.8865,410145.4,3508.9172,-7.6172385,500,6051.8594,0,WalkerLane,POINT (-93074.52575887169 1692620.1753636356)
1264,R2191C1253,2191,1253,-92824.52576,1692620.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1350,1372.5731,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-403.59045,-436.85022,-475.67212,1751.6283,1784.8881,1823.71,38.6,9,22.4,-29.90255,81.63372,82.35246,82.95443,224,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.7030954e-05,-90.017,3259.6013,34270.98,4527.6924,3913.119,409931.78,3259.6013,-7.5925574,250,5900.212,0,WalkerLane,POINT (-92824.52575887169 1692620.1753636356)
1265,R2191C1254,2191,1254,-92574.52576,1692620.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1352,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-401.18555,-433.91772,-472.74683,1751.3103,1784.0425,1822.8716,38.6,9,22.4,-30.131042,81.65102,82.36681,82.98455,225,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.5949892e-05,-103.87918,3010.3987,34173.273,4776.243,4031.129,409718.2,3010.3987,-7.565526,0,5755.432,0,WalkerLane,POINT (-92574.52575887169 1692620.1753636356)
1266,R2191C1255,2191,1255,-92324.52576,1692620.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1354,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-397.08215,-429.47742,-468.57385,1750.6675,1783.0627,1822.1592,38.6,9,22.4,-30.131042,81.668526,82.38133,83.0149,226,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.5949892e-05,-103.87918,2761.3403,34077.117,5024.938,4138.2363,409504.66,2761.3403,-7.534327,250,5618.0513,0,WalkerLane,POINT (-92324.52575887169 1692620.1753636356)
1267,R2191C1256,2191,1256,-92074.52576,1692620.1753636356,1,4.2615356,4.2334776,3.4171808,2.3151553,3.7111661,1356,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-394.86,-426.72278,-465.8246,1750.3588,1782.2216,1821.3234,38.6,9,22.4,-30.131042,81.68626,82.396034,83.04548,226,2270.5,2913.4,4096.5,3157.4,4050.2,6335.2,1513.2,1390.9,1124.2,1.5949892e-05,-103.87918,2512.469,33982.53,5273.756,3913.119,409291.16,2512.469,-7.4992757,500,5488.6245,0,WalkerLane,POINT (-92074.52575887169 1692620.1753636356)
1271,R2192C1252,2192,1252,-93074.52576,1692370.1753636356,1,4.2324286,4.2323885,3.4171808,2.3151553,3.7111661,1350,1372.5731,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-404.9364,-438.78076,-477.87183,1751.7701,1785.6145,1824.7056,38.6,9,22.4,-29.90255,81.63498,82.35822,82.93782,224,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.7030954e-05,-90.017,3535.534,34141.25,4257.3467,3579.4553,410275.28,3535.534,-7.6127644,587.67523,6250,0,WalkerLane,POINT (-93074.52575887169 1692370.1753636356)
1272,R2192C1253,2192,1253,-92824.52576,1692370.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1352,1372.5731,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-402.313,-435.94385,-475.28235,1750.9978,1784.6287,1823.9672,38.6,9,22.4,-29.90255,81.652176,82.372574,82.96783,224,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.7030954e-05,-90.017,3288.2366,34041.336,4506.939,3691.2058,410061.72,3288.2366,-7.5892096,353.5534,6103.278,0,WalkerLane,POINT (-92824.52575887169 1692370.1753636356)
1273,R2192C1254,2192,1254,-92574.52576,1692370.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1353,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-398.35742,-431.47168,-470.8213,1750.6592,1783.7734,1823.123,38.6,9,22.4,-30.131042,81.669586,82.387085,82.99806,226,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.5949892e-05,-103.87918,3041.3813,33942.97,4756.574,3807.8865,409848.22,3041.3813,-7.5629277,250,5963.43,0,WalkerLane,POINT (-92574.52575887169 1692370.1753636356)
1274,R2192C1255,2192,1255,-92324.52576,1692370.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1357,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-393.29443,-426.08533,-465.7069,1749.9908,1782.7817,1822.4033,38.6,9,22.4,-30.131042,81.68722,82.40177,83.02853,227,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.5949892e-05,-103.87918,2795.085,33846.16,5006.246,3913.119,409634.75,2795.085,-7.532795,353.5534,5830.9517,0,WalkerLane,POINT (-92324.52575887169 1692370.1753636356)
1275,R2192C1256,2192,1256,-92074.52576,1692370.1753636356,1,4.2615356,4.2334776,3.4171808,2.3151553,3.7111661,1360,1596.6799,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-390.60107,-422.87048,-462.50146,1749.6614,1781.9308,1821.5618,38.6,9,22.4,-30.131042,81.705055,82.41663,83.05923,227,2270.5,2913.4,4096.5,3157.4,4050.2,6335.2,1513.2,1390.9,1124.2,1.5949892e-05,-103.87918,2549.5098,33750.926,5255.949,4031.129,409421.3,2549.5098,-7.4994316,587.67523,5706.356,0,WalkerLane,POINT (-92074.52575887169 1692370.1753636356)
1278,R2193C1252,2193,1252,-93074.52576,1692120.1753636356,1,4.2324286,4.2323885,3.4171808,2.3151553,3.7111661,1351,1005.6517,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-403.39307,-437.64465,-477.24097,1751.1106,1785.3622,1824.9585,38.6,9,22.4,-25.215416,81.653076,82.37788,82.950806,223,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.7030954e-05,-52.99848,3579.4553,33912.57,4250,3354.102,410405.28,3354.102,-7.6098332,707.1068,6451.744,0,WalkerLane,POINT (-93074.52575887169 1692120.1753636356)
1279,R2193C1253,2193,1253,-92824.52576,1692120.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1352,1005.6517,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-399.34814,-433.35522,-473.21216,1750.3575,1784.3646,1824.2216,38.6,9,22.4,-25.215416,81.67039,82.39239,82.980934,223,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.7030954e-05,-52.99848,3335.416,33811.98,4500,3473.111,410191.8,3335.416,-7.587866,587.67523,6309.715,0,WalkerLane,POINT (-92824.52575887169 1692120.1753636356)
1280,R2193C1254,2193,1254,-92574.52576,1692120.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1354,1240.2202,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-397.85693,-431.61194,-471.47656,1750.1766,1783.9316,1823.7963,38.6,9,22.4,-26.154322,81.68791,82.40707,83.011284,226,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.5949892e-05,-85.67561,3092.329,33712.94,4750,3579.4553,409978.34,3092.329,-7.5623665,500,6174.5444,0,WalkerLane,POINT (-92574.52575887169 1692120.1753636356)
1281,R2193C1255,2193,1255,-92324.52576,1692120.1753636356,1,4.2615356,4.2323885,3.4171808,2.3151553,3.7111661,1359,1240.2202,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-393.55444,-426.80127,-466.67993,1749.8223,1783.0691,1822.9478,38.6,9,22.4,-26.154322,81.70566,82.42191,83.04187,228,2058.7,2911.5,4103.8,3430.3,4015.1,6515.1,1638.2,1569,1198.5,1.5949892e-05,-85.67561,2850.4385,33615.473,5000,3691.2058,409764.94,2850.4385,-7.5342274,587.67523,6046.6934,0,WalkerLane,POINT (-92324.52575887169 1692120.1753636356)
1282,R2193C1256,2193,1256,-92074.52576,1692120.1753636356,1,4.2615356,4.2334776,3.4171808,2.3151553,3.7111661,1362,1240.2202,1762.9,3776,10200.4,1762.9,4025.4,10117,1798.8,3883.3,10106.5,-387.2954,-420.23254,-460.38818,1749.128,1782.0652,1822.2208,38.6,9,22.4,-26.154322,81.72361,82.436935,83.072685,226,2270.5,2913.4,4096.5,3157.4,4050.2,6335.2,1513.2,1390.9,1124.2,1.5949892e-05,-85.67561,2610.0767,33519.582,5250,3783.1865,409551.6,2610.0767,-7.501509,707.1068,5926.635,0,WalkerLane,POINT (-92074.52575887169 1692120.1753636356)
1389,R2293C1236,2293,1236,-97074.52576,1667120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1743,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,28.008057,-25.460083,-79.15405,1783.6323,1837.1005,1890.7944,48.3,1.7,33.3,-10.479895,82.02088,82.711624,82.49339,127,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.3496123e-06,-100.85894,13530.06,18736.662,10065.411,901.3878,427261.62,901.3878,-7.8990817,707.1068,3250,0,WalkerLane,POINT (-97074.52575887169 1667120.1753636356)
1390,R2293C1237,2293,1237,-96824.52576,1667120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1769,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,7.3066406,-46.735962,-100.861084,1781.97,1836.0126,1890.1377,48.3,1.7,33.3,-10.479895,82.045685,82.738335,82.529,203,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.3496123e-06,-100.85894,13601.471,18500,10130.399,707.1068,427054.22,707.1068,-7.8455563,587.67523,3020.7615,0,WalkerLane,POINT (-96824.52575887169 1667120.1753636356)
1391,R2293C1238,2293,1238,-96574.52576,1667120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1697,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,3.97229,-51.15222,-105.90222,1779.1122,1834.2367,1888.9867,48.3,1.7,33.3,-13.003083,82.07056,82.7651,82.56471,141,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,4.045289e-06,-49.925278,13677.079,18263.693,10201.103,500,426846.88,500,-7.764675,500,2795.085,0,WalkerLane,POINT (-96574.52575887169 1667120.1753636356)
1392,R2293C1239,2293,1239,-96324.52576,1667120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1664,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-21.663818,-77.87805,-133.46875,1775.8853,1832.0995,1887.6902,48.3,1.7,33.3,-13.003083,82.095505,82.79192,82.60053,177,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,4.045289e-06,-49.925278,13756.816,18027.756,10277.402,250,426639.56,250,-7.592533,587.67523,2573.9075,0,WalkerLane,POINT (-96324.52575887169 1667120.1753636356)
1393,R2293C1240,2293,1240,-96074.52576,1667120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1634,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-99.276245,-156.57422,-213.0022,1772.6687,1829.9667,1886.3947,48.3,1.7,33.3,-13.003083,82.12054,82.81881,82.63645,196,3094,2730.5,2158,8939.6,6424,5537.1,917.5,803.8,889,4.045289e-06,-49.925278,13840.61,17792.203,10359.175,0,426432.28,0,-7.233406,707.1068,2358.4954,0,WalkerLane,POINT (-96074.52575887169 1667120.1753636356)
1401,R2294C1236,2294,1236,-97074.52576,1666870.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1684,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-73.13403,-125.990234,-178.80872,1786.0708,1838.927,1891.7455,49.8,0.6,35.2,-10.479895,82.01927,82.70855,82.48476,148,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-100.85894,13290.034,18658.107,10307.764,707.1068,427401.22,707.1068,-7.842293,587.67523,3162.2776,0,WalkerLane,POINT (-97074.52575887169 1666870.1753636356)
1402,R2294C1237,2294,1237,-96824.52576,1666870.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1729,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-77.66614,-131.68274,-185.37,1782.7264,1836.743,1890.4303,49.8,0.6,35.2,-10.479895,82.04414,82.73537,82.52042,163,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-100.85894,13362.728,18420.438,10371.234,559.01697,427193.9,559.01697,-7.790509,353.5534,2926.175,0,WalkerLane,POINT (-96824.52575887169 1666870.1753636356)
1403,R2294C1238,2294,1238,-96574.52576,1666870.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1722,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,25.063599,-30.055054,-84.59009,1779.4781,1834.5968,1889.1318,49.8,0.6,35.2,-13.003083,82.0691,82.762245,82.556175,154,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-49.925278,13439.68,18183.096,10440.307,353.5534,426986.6,353.5534,-7.679643,250,2692.5825,0,WalkerLane,POINT (-96574.52575887169 1666870.1753636356)
1404,R2294C1239,2294,1239,-96324.52576,1666870.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1679,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-100.37146,-156.58813,-211.75696,1776.5927,1832.8093,1887.9781,49.8,0.6,35.2,-13.003083,82.094124,82.78918,82.59204,220,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-49.925278,13520.817,17946.1,10514.87,250,426779.38,250,-7.5969524,353.5534,2462.2144,0,WalkerLane,POINT (-96324.52575887169 1666870.1753636356)
1405,R2294C1240,2294,1240,-96074.52576,1666870.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1685,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-127.653076,-184.96619,-240.97961,1773.3541,1830.6672,1886.6807,49.8,0.6,35.2,-13.003083,82.119225,82.81616,82.628,205,3094,2730.5,2158,8939.6,6424,5537.1,917.5,803.8,889,2.492405e-06,-49.925278,13606.064,17709.46,10594.81,0,426572.16,0,-7.2377357,587.67523,2236.0679,0,WalkerLane,POINT (-96074.52575887169 1666870.1753636356)
1411,R2295C1236,2295,1236,-97074.52576,1666620.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1663,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-110.67493,-163.53735,-216.10095,1786.4641,1839.3265,1891.8901,49.8,0.6,35.2,-10.479895,82.01754,82.70537,82.476,186,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-100.85894,13050.383,18582.586,10550.474,559.01697,427540.94,559.01697,-7.787469,500,3092.329,0,WalkerLane,POINT (-97074.52575887169 1666620.1753636356)
1412,R2295C1237,2295,1237,-96824.52576,1666620.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1667,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-116.694336,-170.7179,-223.89087,1783.5271,1837.5507,1890.7236,49.8,0.6,35.2,-10.479895,82.042496,82.73229,82.5117,171,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-100.85894,13124.404,18343.936,10612.492,353.5534,427333.66,353.5534,-7.676368,250,2850.4385,0,WalkerLane,POINT (-96824.52575887169 1666620.1753636356)
1413,R2295C1238,2295,1238,-96574.52576,1666620.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1698,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-58.362427,-113.48901,-167.55115,1780.2336,1835.3602,1889.4224,49.8,0.6,35.2,-13.003083,82.06752,82.75928,82.547516,155,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-49.925278,13202.746,18105.594,10680.005,250,427126.44,250,-7.594002,0,2610.0767,0,WalkerLane,POINT (-96574.52575887169 1666620.1753636356)
1414,R2295C1239,2295,1239,-96324.52576,1666620.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1697,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-45.792725,-101.49609,-155.71411,1778.9965,1834.6998,1888.9178,49.8,0.6,35.2,-13.003083,82.09262,82.786316,82.58342,245,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-49.925278,13285.33,17867.568,10752.906,0,426919.28,0,-7.2346687,250,2371.7083,0,WalkerLane,POINT (-96324.52575887169 1666620.1753636356)
1415,R2295C1240,2295,1240,-96074.52576,1666620.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1745,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-56.91504,-113.71875,-168.82458,1775.7074,1832.5111,1887.617,49.8,0.6,35.2,-13.003083,82.1178,82.81341,82.61943,238,3094,2730.5,2158,8939.6,6424,5537.1,917.5,803.8,889,2.492405e-06,-49.925278,13372.079,17629.875,10831.09,250,426712.12,250,-7.608814,500,2136.001,0,WalkerLane,POINT (-96074.52575887169 1666620.1753636356)
1424,R2296C1236,2296,1236,-97074.52576,1666370.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1658,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-122.243774,-174.54395,-226.0592,1789.0308,1841.3309,1892.8462,49.8,0.6,35.2,-10.479895,82.0157,82.70207,82.46712,195,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-100.85894,12811.128,18500,10793.517,500,427680.75,500,-7.765094,587.67523,3041.3813,0,WalkerLane,POINT (-97074.52575887169 1666370.1753636356)
1425,R2296C1237,2296,1237,-96824.52576,1666370.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1645,489.20816,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-133.60681,-187.10815,-239.24731,1786.029,1839.5304,1891.6696,49.8,0.6,35.2,-10.479895,82.04073,82.7291,82.50288,192,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-100.85894,12886.524,18263.693,10854.146,250,427473.53,250,-7.59128,353.5534,2795.085,0,WalkerLane,POINT (-96824.52575887169 1666370.1753636356)
1426,R2296C1238,2296,1238,-96574.52576,1666370.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1661,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-128.07861,-182.69836,-235.7351,1782.7095,1837.3292,1890.366,49.8,0.6,35.2,-13.003083,82.065834,82.756195,82.53873,174,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-49.925278,12966.303,18027.756,10920.165,0,427266.38,0,-7.2318344,250,2549.5098,0,WalkerLane,POINT (-96574.52575887169 1666370.1753636356)
1427,R2296C1239,2296,1239,-96324.52576,1666370.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1687,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-134.72986,-190.49243,-244.13745,1779.8009,1835.5635,1889.2085,49.8,0.6,35.2,-13.003083,82.09101,82.78334,82.57468,201,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-49.925278,13050.383,17792.203,10991.474,250,427059.28,250,-7.605874,353.5534,2304.8862,0,WalkerLane,POINT (-96324.52575887169 1666370.1753636356)
1428,R2296C1240,2296,1240,-96074.52576,1666370.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1780,609.6839,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-49.533325,-106.40869,-160.94824,1776.4907,1833.3661,1887.9056,49.8,0.6,35.2,-13.003083,82.11626,82.81054,82.61073,209,3094,2730.5,2158,8939.6,6424,5537.1,917.5,803.8,889,2.492405e-06,-49.925278,13138.684,17553.49,11067.972,353.5534,426852.22,353.5534,-7.7039194,587.67523,2061.5527,0,WalkerLane,POINT (-96074.52575887169 1666370.1753636356)
1438,R2297C1236,2297,1236,-97074.52576,1666120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1644,399.30057,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-132.53577,-184.87842,-235.80798,1789.8643,1842.2069,1893.1365,49.8,0.6,35.2,-7.5133185,82.01375,82.69867,82.45812,195,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-106.339806,12572.291,18420.438,11036.87,250,427820.62,250,-7.588766,707.1068,3010.3987,0,WalkerLane,POINT (-97074.52575887169 1666120.1753636356)
1439,R2297C1237,2297,1237,-96824.52576,1666120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1634,399.30057,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-142.36108,-195.89978,-247.45435,1786.8705,1840.4092,1891.9637,49.8,0.6,35.2,-7.5133185,82.03886,82.72581,82.49392,196,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,6.1973246e-06,-106.339806,12649.11,18183.096,11096.171,250,427613.5,250,-7.5959506,587.67523,2761.3403,0,WalkerLane,POINT (-96824.52575887169 1666120.1753636356)
1440,R2297C1238,2297,1238,-96574.52576,1666120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1617,534.85175,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-150.67883,-205.34827,-257.807,1783.5299,1838.1993,1890.6581,49.8,0.6,35.2,-10.980064,82.06403,82.753006,82.52982,194,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-70.82812,12730.377,17946.1,11160.757,0,427406.44,0,-7.2364073,500,2512.469,0,WalkerLane,POINT (-96574.52575887169 1666120.1753636356)
1441,R2297C1239,2297,1239,-96324.52576,1666120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1636,534.85175,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-118.79895,-174.59326,-227.953,1780.1993,1835.9937,1889.3534,49.8,0.6,35.2,-10.980064,82.08929,82.78025,82.56582,167,3154.3,2653.2,2178.7,9319.9,7441.9,5688.7,961.7,819.2,906.5,2.492405e-06,-70.82812,12816.006,17709.46,11230.539,250,427199.38,250,-7.61034,587.67523,2263.8462,0,WalkerLane,POINT (-96324.52575887169 1666120.1753636356)
1442,R2297C1240,2297,1240,-96074.52576,1666120.1753636356,1,4.875395,4.2510557,3.6143317,2.896023,4.0533156,1618,534.85175,29310.5,59354.1,44510,29675.1,52174.3,40384.4,28018.1,62495.1,46198.4,-133.16064,-189.55164,-243.07788,1778.9285,1835.3195,1888.8457,49.8,0.6,35.2,-10.980064,82.11461,82.807556,82.60191,128,3094,2730.5,2158,8939.6,6424,5537.1,917.5,803.8,889,2.492405e-06,-70.82812,12905.909,17473.193,11305.419,500,426992.38,500,-7.799847,707.1068,2015.5645,0,WalkerLane,POINT (-96074.52575887169 1666120.1753636356)
